,kepid,teff,mass,radius,kepmag,dist,nkoi,ra,dec,st_quarters,jmag,hmag,kmag,rrmscdpp06p0,Crowdingseason0,isMdwarf,isGiant,cosi,noise_level,Nplanets,planetRadius,planetPeriod,starID,T0,ars,ecc,omega,rprs,impact,duration,duration_correction,transit_depth,transit_depth_diluted,has_transits
3264,11391367,5496.01790823,1.003,0.910224311909,15.402000000000001,1091.705,0,285.11984,49.239360999999995,11111110111011101,14.185,13.777999999999999,13.749,174.30700000000004,0.94,False,False,0.0015448269309447094,414.23850129991354,1,1.2108604270676266,334.3533381749693,10183,254.92629726953655,223.0275806050947,0.05482412633103857,-3.0538029560758195,0.012178786113232703,0.34184730238856414,0.45462925787703784,3.3031957539705252,148.3228311918697,139.42346132035752,True
3446,11554665,5974.42577075,1.118,0.970415655027,13.894,678.505,0,289.34997999999996,49.599239000000004,11111111111111111,12.863,12.572000000000001,12.485999999999999,67.207,0.978,False,False,0.0007802551367896982,180.09324648111075,1,1.7672617824220889,217.06569798468448,10713,57.809844353253474,162.6247059232835,0.08069686465525552,2.5119249908268655,0.016672527420864895,0.13209227718475755,0.4282939065662208,3.2060963425307887,277.9731705994918,271.857760846303,True
3579,11513218,5729.72555719,1.028,1.20438745632,12.659,464.106,0,294.66565,49.4454,11111111111111111,11.530999999999999,11.261,11.21,36.295,0.988,False,False,0.0036304366090257334,103.57233817674215,1,1.056798282234089,60.47560705063889,11152,0.4204203908397022,54.35271257549505,0.12717807696781808,-1.1559010696158116,0.00803311942770889,0.17116633068000506,0.35185034821665395,2.9059264197841785,64.531007739834,63.756635646955985,True
3656,11804437,5906.21605854,0.902,1.04813798177,12.290999999999999,344.26199999999994,1,286.2281200000001,50.01358,11111110111011101,11.18,10.874,10.847999999999999,33.32,0.986,False,False,0.00042032803019131926,88.2835295134944,1,1.9564205318126557,397.83095789626856,11394,362.8676392501024,209.91929296685734,0.050378235787698324,1.7401581740021372,0.01708842755464156,0.09239254884125071,0.6110228652975522,3.829431911803793,292.01435629023297,287.9261553021697,True
3801,11667120,5585.79438046,1.008,0.916778767644,14.365,688.18,0,294.57285,49.70975900000001,11111111111111111,13.114,12.783,12.715,78.84899999999998,0.929,False,False,0.008766484047928791,228.66415409586216,1,2.168597835082543,122.86904752561045,11883,60.16666909905419,113.79422165513866,0.18514597040300715,-2.6547370615363817,0.021655729692782455,0.8769689667497184,0.18014598892257097,2.079303665687555,468.9706285268597,435.6737139014527,True
4007,11857969,5748.10418454,0.901,0.994591019585,14.069,666.3860000000001,0,288.32097999999996,50.11130900000001,11111111111111111,12.884,12.508,12.440999999999999,73.328,0.9790000000000001,False,False,0.003914182287005907,195.46364764769106,1,1.2262760590152915,105.92781581412417,12464,30.859865726821067,91.52505378825389,0.0007232301280462846,0.9885675386520534,0.011287611791396781,0.35846196251790247,0.34837774014189,2.891550754077362,127.41017995327965,124.73456617426079,True
4328,12058604,5833.96086613,0.974,0.9882934242649999,14.482999999999999,848.38,0,289.63696,50.539879,11111111111111111,13.415,13.049000000000001,12.964,109.693,0.961,False,False,0.0058313135082687095,245.42145635480585,2,1.9591737792455162,54.86906567983097,13562,5.459963292931237,60.970773913414114,0.06713464601225254,1.529251620885213,0.018148695021756308,0.37778569470621925,0.2708484750715304,2.549581024740483,329.3751309927222,316.529500884006,True
4329,12058604,5833.96086613,0.974,0.9882934242649999,14.482999999999999,848.38,0,289.63696,50.539879,11111111111111111,13.415,13.049000000000001,12.964,109.693,0.961,False,False,0.0058313135082687095,245.42145635480585,2,1.6883082372932443,185.1549070996268,13562,167.473479237404,137.17031900184793,0.07753055973526479,-1.4628752630888404,0.015639547459212047,0.733420454200274,0.30187700905880793,2.6916627235616635,244.595444728946,235.0562223845171,True
4381,12058931,5974.91515397,1.18,1.35972203742,14.895999999999999,1550.996,2,289.83011,50.586239,11111111111111111,13.835999999999999,13.571,13.517999999999999,123.78399999999999,0.961,False,False,0.00577034389493869,306.5901876962807,1,1.6148289626668078,131.27391015339532,13712,53.082391732482755,84.50824151022911,0.06481287241958544,-2.510952400508335,0.0108726333370797,0.4669566407761095,0.443325700192703,3.261873204866319,118.21415568257686,113.60380361095636,True
4584,12071713,5689.58046475,1.058,0.965403918753,15.366,1180.346,0,296.38489,50.587158,11111111111111111,14.217,13.870999999999999,13.752,178.11599999999999,0.91,False,False,0.0016880069287319444,405.59785274755296,1,1.8578211558293491,230.06068351608033,14420,72.10098746619022,166.83379162892084,0.18197953335495348,-1.2553279872200938,0.017617861654826473,0.22357102031211037,0.43576635347823744,3.233943797204537,310.389049288605,282.45403485263057,True
