,kepid,teff,mass,radius,kepmag,dist,nkoi,ra,dec,st_quarters,jmag,hmag,kmag,rrmscdpp06p0,Crowdingseason0,isMdwarf,isGiant,cosi,noise_level,Nplanets,planetRadius,planetPeriod,starID,T0,ars,ecc,omega,rprs,impact,duration,duration_correction,transit_depth,transit_depth_diluted,has_transits,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,isObserved,Ntransits,Ntransits_primary,SNR,SNR_primary,needed_for_detection,detected,needed_for_detection_primary,detected_primary,insol,inOptimisticHZ,inZetaEarth
45,11669115,4923.51257822,0.7859999999999999,0.7032271155390001,15.97,820.73,0,295.51602,49.78149000000001,1111111111111111,14.415,13.908,13.892999999999999,261.86400000000003,0.905,False,False,0.009245090380816112,593.8655608931774,1,2.1494136770359695,77.493789769727,11412,66.19423956163658,100.42135837596477,0.014459671470003693,-1.0969827664479324,0.02798225747905335,0.9162649027812833,0.11448461138090374,1.657597862312114,783.0067336240371,708.6210939297536,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,44,19,13.11992799842647,8.621481763323416,1097.390619670935,True,721.1269159304734,True,2.430661864393661,False,False
46,11700681,4987.92844168,0.82,0.856448273826,14.533,543.519,0,284.65057,49.868961,11111110111011101,13.078,12.603,12.475,110.42299999999999,0.914,False,False,0.008032150186137121,252.54741393492102,3,2.128986559366248,114.39158189882573,11607,0.09540039304845836,108.41826191422682,0.027449802933125173,-1.3609447776750108,0.022757792322852945,0.8467958509081878,0.19263541197891887,2.1501743853683246,517.9171114101044,473.3762398288355,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,29,13,21.703821686265197,14.531447925174321,772.0062027283003,True,516.8844498919365,True,2.196607689038805,False,False
47,11700681,4987.92844168,0.82,0.856448273826,14.533,543.519,0,284.65057,49.868961,11111110111011101,13.078,12.603,12.475,110.42299999999999,0.914,False,False,0.008032150186137121,252.54741393492102,3,2.3504531571795764,51.25661964225826,11607,11.549698820157332,63.48527974508485,0.25478507776027165,1.4122707776551655,0.025125158531583192,0.6051131938757195,0.21267171991141554,2.2592302401202877,631.2735912371877,576.9840623907896,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,65,29,41.61386579330872,27.795877104802038,1480.2076323852098,True,988.7009691367091,True,6.406359495277501,False,False
48,11770247,5133.26433485,0.914,0.743854581681,15.914000000000001,924.638,0,295.33145,49.908192,11111111111111111,14.539000000000001,14.155999999999999,13.992,290.978,0.9059999999999999,False,False,0.0034606396215332014,578.4913875123939,1,2.2296868752347794,358.51444887428215,11648,39.75849137881201,277.1839309532172,0.09676756298519953,-1.4036425411289668,0.027441900400269864,0.8587224946058265,0.23225438982543606,2.3609543315808685,753.0578975783313,682.2704552059681,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,5,8.353500611936097,6.226331739458402,680.6236844485273,True,507.3069418410913,False,0.37697707373480027,True,False
49,11754368,5775.83582309,0.974,1.13443146744,15.475999999999999,1591.8239999999998,0,286.59625,49.945869,11111110111011101,14.339,13.953,13.989,197.36599999999999,0.826,False,False,0.0032144871804327124,432.5604886167518,1,0.7699789428385171,272.69613028819424,11850,131.17916657897464,154.6904924732885,0.10723909814571467,0.9870928238496921,0.006213823773413138,0.5360277029005875,0.47783836603958074,3.3864613957566294,38.61160588703428,31.893186462690313,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,13,5,0.9002618988086613,0.5583187283975457,54.84756715939709,False,34.015017177398015,False,1.9400308649984839,False,False
50,11667625,5138.77656423,0.967,0.863001485472,15.005,740.53,0,294.79916000000014,49.73835,11111111111111111,13.595999999999998,13.177999999999999,13.093,127.675,0.945,False,False,0.0007267129489023638,328.9043166535616,1,1.3225667124626572,259.937421198261,12020,100.1914438246676,196.47746066526048,0.033438610871583174,1.21508731163952,0.01403021716234169,0.14709863746131024,0.4225137232459509,3.1843883805061877,196.8469936224673,186.02040897323158,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,13,5,6.493647775812637,4.027189391943622,300.8153217313487,False,186.55774295657594,False,0.7535116819941359,True,False
51,11913589,5819.41255045,1.047,1.35087652088,15.321,1690.286,0,291.3418,50.280781,11111111111111111,14.106,13.754000000000001,13.747,158.895,0.946,False,False,0.0008011036863482257,394.81709725437213,3,2.4082433008228232,580.4942262779167,12690,465.6357802114998,220.20884610394603,0.07050730295460549,-2.0446068607469954,0.01632086062512256,0.16446517370762315,0.841556984707937,4.494148154321405,266.370491544676,251.98648500126347,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,2,7.025937915149212,4.0564271466209965,390.6986497392461,False,225.56997059897708,False,0.9865601894873337,True,False
52,11913589,5819.41255045,1.047,1.35087652088,15.321,1690.286,0,291.3418,50.280781,11111111111111111,14.106,13.754000000000001,13.747,158.895,0.946,False,False,0.0008011036863482257,394.81709725437213,3,1.1915850101006085,506.8286052120904,12690,170.0299462092328,201.160900195329,0.05143554660703397,-1.4068932459441055,0.008075468482022811,0.152546607552518,0.799157420872271,4.37947235416945,65.2131912041438,61.691678879120026,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,2,1.810512165215111,0.967759459545886,100.67903628365612,False,53.81520854343193,False,1.1822408679345324,True,False
53,11913589,5819.41255045,1.047,1.35087652088,15.321,1690.286,0,291.3418,50.280781,11111111111111111,14.106,13.754000000000001,13.747,158.895,0.946,False,False,0.0008011036863482257,394.81709725437213,3,2.031542233819166,161.4035022233695,12690,140.1906566637027,93.80906216984958,0.02285258000907462,-2.5049878246063164,0.013767926870546754,0.07409060444236776,0.5537355660611831,3.645497714368834,189.55581031272334,179.31979655583626,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,22,8,7.766054911084855,4.683107316611879,431.85510663557517,True,260.41842772893153,False,5.436301318300808,False,False
54,11807808,5143.63203556,0.92,0.8089540434360001,15.835999999999999,1005.299,0,288.3900799999999,50.033291,11111111111111,14.475999999999999,13.975,13.919,262.52,0.8029999999999999,False,False,0.00575106242303236,549.5368510792631,1,1.8148539376248543,75.32799773106882,13059,31.64265039691709,90.277451911875,0.14161792531991632,0.10322791133729448,0.020538852526633088,0.5163550941772814,0.23380710188380172,2.368833140010339,421.8444631107823,338.7411038779582,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,45,19,9.795166096368735,6.36476463430342,758.1415116051877,True,492.6299598585576,False,3.5825932927380855,False,False
55,11812279,5747.91347717,1.074,0.99441675706,15.366,1264.276,0,290.92398,50.046131,11111111111111,14.203,13.818,13.815,258.918,0.851,False,False,0.0032053177749485906,405.59785274755296,1,2.173331274137968,355.13815831263963,13137,119.74200148490523,217.42065658692968,0.003268953641219859,-1.9936054760635058,0.020008560468709583,0.6948173201632265,0.38826583890301347,3.0526021905371694,400.34249203000786,340.6914607175367,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,4,8.108412092870038,5.128210084144412,463.2048639521662,True,292.9564786714537,False,0.9631985189759943,True,False
56,11906034,4718.294977600001,0.826,0.6889985615449999,15.392000000000001,580.08,0,286.9342,50.2822,11110111011101,13.808,13.276,13.202,265.268,0.888,False,False,0.0030581874134015807,411.82673369916904,1,2.4714059571120797,242.27003247535583,13297,194.95824508796483,222.79789501254734,0.005178306350275485,2.324721294982673,0.032838561355811126,0.6839115907647257,0.26789367691980825,2.5356356690335855,1078.3711119193717,957.5935473844021,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,13,6,21.25813712568403,14.44206027366518,1233.0519967604923,True,837.6938747028252,True,0.41648053735091173,True,False
57,11912092,5813.4103444,1.117,0.9780480879889999,13.743,634.943,0,290.47873,50.283058000000004,11111111111111111,12.663,12.415,12.350999999999999,87.516,0.9790000000000001,False,False,0.003979741617276988,165.52079109314056,1,2.1009199518550052,102.94379407186463,13357,92.71781500202752,98.09808903757929,0.029559229209411952,-2.161825261310673,0.01966562012178781,0.3804814276696331,0.31600922370720014,2.7539465080086076,386.73661477446564,378.6151458642019,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,34,14,36.73164588044407,23.570291200382897,856.3170541245352,True,549.4891895469108,True,4.950845175412632,False,False
58,12016811,5152.72608587,0.813,0.948733822066,15.800999999999998,1136.035,0,293.76569,50.427279999999996,11111111111111,14.279000000000002,13.854000000000001,13.713,264.776,0.91,False,False,0.00032231275422700545,535.8042767342977,2,1.442063308860557,441.90891504709947,13544,345.2707342806017,240.27609125133446,0.16505879901551204,0.08078373053937105,0.013915483232029202,0.07636565276601563,0.5918887221535124,3.768995798841423,193.6406735808859,176.21301295860619,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,3,3.279491235468474,2.1469309753540755,247.48808865868367,False,162.01898569690854,False,0.509335131058049,True,False
59,12016811,5152.72608587,0.813,0.948733822066,15.800999999999998,1136.035,0,293.76569,50.427279999999996,11111111111111,14.279000000000002,13.854000000000001,13.713,264.776,0.91,False,False,0.00032231275422700545,535.8042767342977,2,2.203307845151758,703.1313201095624,13544,612.2577035225221,327.4761520160953,0.047748258995578094,-2.697725491188581,0.021261267231349006,0.1031448240423301,0.6944133941575961,4.08239163478742,452.04148428283503,411.3577506973799,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,2,7.008307943570044,4.43244312910643,528.8846998360254,False,334.49605421926447,False,0.27419870027709314,False,False
60,12120605,5801.46563271,1.026,0.897707903836,13.975999999999999,615.811,0,296.42386,50.608768,11111111111111111,12.86,12.533,12.497,107.56,0.9570000000000001,False,False,0.008022770545299096,186.71647078641698,2,1.231156517619206,69.47261257938075,13672,25.835544859529335,79.93299329603869,0.0021965910760755906,-2.1912261968180164,0.012555573890617037,0.6401348611351773,0.21705575382527809,2.2823974438748995,157.64243572274427,150.86381098666627,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,49,20,12.908974906351402,8.247241545840206,339.4814416879368,True,216.88673734681652,True,7.395631540440189,False,False
61,12110255,5460.14705931,1.077,1.10305801981,13.878,723.4630000000001,0,291.1875,50.638618,11111111111111111,12.9,12.449000000000002,12.384,139.99200000000002,0.8340000000000001,False,False,0.001253016725496936,178.77875230554358,1,2.3046739290490197,311.73420014999596,13733,178.24091227741738,179.85924375248007,0.06357569742888497,0.7589104837779699,0.019127996389598886,0.23431517447549333,0.5471919838473123,3.62389398469871,365.880245880508,305.1441250643437,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,11,4,20.514500057168473,12.37070899115495,516.5572851257158,True,311.4957631793876,True,1.1461154229215118,True,False
