,kepid,teff,mass,radius,kepmag,dist,nkoi,ra,dec,st_quarters,jmag,hmag,kmag,rrmscdpp06p0,Crowdingseason0,isMdwarf,isGiant,cosi,noise_level,Nplanets,planetRadius,planetPeriod,starID,T0,ars,ecc,omega,rprs,impact,duration,duration_correction,transit_depth,transit_depth_diluted,has_transits,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,isObserved,Ntransits,Ntransits_primary,SNR,SNR_primary,needed_for_detection,detected,needed_for_detection_primary,detected_primary,insol,inOptimisticHZ,inZetaEarth
180,11196862,5394.33963329,0.928,0.8992466268870001,15.495,1063.361,0,294.90808,48.89722800000001,11111111111111111,14.189,13.878,13.732000000000001,181.071,0.8740000000000001,False,False,0.003821478965592817,437.26478265756185,3,0.6872481722070312,61.51421061075687,8373,49.20189626787706,71.15799936174288,0.0741825853702408,0.4991707759130253,0.006996697934065196,0.2800888301296183,0.2661716447892748,2.5274729424748736,48.953781980552186,42.78560545100262,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,55,23,1.8340916813617039,1.1860516836793538,112.9554507640377,False,73.04487770206872,False,6.975610321161409,False,False
181,11196862,5394.33963329,0.928,0.8992466268870001,15.495,1063.361,0,294.90808,48.89722800000001,11111111111111111,14.189,13.878,13.732000000000001,181.071,0.8740000000000001,False,False,0.003821478965592817,437.26478265756185,3,0.5446014528478164,217.9661377350601,8373,161.74021733010238,165.3862670795887,0.08046407653507895,-2.9470265439252006,0.00554444815443081,0.618095814052294,0.33273349382589884,2.825881075314666,30.740905337171213,26.867551264687645,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,16,6,0.6945403121420525,0.42531734263534604,42.77436882193095,False,26.193844420836108,False,1.2913107908656944,True,False
182,11196862,5394.33963329,0.928,0.8992466268870001,15.495,1063.361,0,294.90808,48.89722800000001,11111111111111111,14.189,13.878,13.732000000000001,181.071,0.8740000000000001,False,False,0.003821478965592817,437.26478265756185,3,2.339691891983058,286.04444791434435,8373,233.366630584588,198.24204728562577,0.07389655833636728,0.09822920037786043,0.023819804968583474,0.7589311741394957,0.31562319936862393,2.7522639380784275,567.3831087413539,495.8928370399434,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,11,5,10.352130946319122,6.979405260209824,637.5524349696973,True,429.83776396967505,False,0.8987483825279635,True,False
183,11242184,5087.64752039,0.785,0.766246851241,13.498,336.902,0,290.79306,48.98558,11111111111111111,12.18,11.777999999999999,11.675,66.30199999999999,0.982,False,False,0.006090520336728078,147.22082468908846,2,1.073229889139738,144.34289190500456,8392,47.7770047404474,139.46151172700303,0.19142306859127145,0.42091848319615943,0.01282278631117534,0.8847045466920375,0.16244248416012344,1.974492243550975,164.42384878206568,161.4642195039885,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,24,11,10.608845001730705,7.182222018574208,219.97787466950825,True,148.92572516544007,True,1.4369307774770328,True,False
184,11232922,5993.97419372,0.958,1.30493736423,14.12,904.7769999999999,0,285.57217,48.90918,11111110110011000,12.82,12.589,12.452,61.71100000000001,0.971,False,False,0.001474770583357321,200.49367483449618,4,1.4623341125634972,229.4194657393711,8516,155.77212038269985,119.18509043992688,0.19470451032894737,1.5912795641328978,0.010259242449095197,0.20332338859563417,0.6063426335781024,3.8147376326392957,105.25205562931681,102.19974601606663,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,15,6,7.531117850104649,4.763097146696248,212.66781596889456,True,134.50293669504705,False,3.7904619209736077,False,False
185,11232922,5993.97419372,0.958,1.30493736423,14.12,904.7769999999999,0,285.57217,48.90918,11111110110011000,12.82,12.589,12.452,61.71100000000001,0.971,False,False,0.001474770583357321,200.49367483449618,4,2.4514485498013956,190.5170406886403,8516,101.68127683988335,105.29901426278344,0.06624923561450421,-0.8458335359595663,0.01719853541527999,0.14690952597470802,0.5796890977909863,3.729951520728342,295.78962043064,287.21172143815147,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,18,7,22.669446875420157,14.136883892582548,640.1522127490667,True,399.2050425820383,True,4.856097384509766,False,False
186,11232922,5993.97419372,0.958,1.30493736423,14.12,904.7769999999999,0,285.57217,48.90918,11111110110011000,12.82,12.589,12.452,61.71100000000001,0.971,False,False,0.001474770583357321,200.49367483449618,4,0.48992919034664656,752.919425836832,8516,648.7216016361373,263.2090125610708,0.17639569639360486,1.722649344626216,0.003437177799158335,0.44377882406779295,0.819459256915705,4.434751646482238,11.814191223026937,11.471579677559156,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,2,0.567383700756355,0.35884496032909646,16.022090592371512,False,10.133259829890077,False,0.77720303342312,True,False
187,11232922,5993.97419372,0.958,1.30493736423,14.12,904.7769999999999,0,285.57217,48.90918,11111110110011000,12.82,12.589,12.452,61.71100000000001,0.971,False,False,0.001474770583357321,200.49367483449618,4,0.5375759826511123,728.6972866628574,8516,318.2108663559777,257.5331792590154,0.17148037535851102,-1.040760416656822,0.0037714516083880785,0.3124417935474113,0.859154518485032,4.540892912593377,14.223847234413023,13.811355664615045,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,2,0.6994584085031817,0.44237633988530806,19.751688269674805,False,12.492064513160495,False,0.8118384573001228,True,False
188,11197579,5919.21493673,1.15,1.05203051914,14.741,1053.156,0,295.23615,48.875992,11111111111111111,13.629000000000001,13.377,13.272,99.31200000000001,0.958,False,False,0.004653422329757961,281.2821943957798,4,0.5132797591363403,120.37721400668906,8654,90.91208686024834,102.21235256626309,0.04719964336299869,0.7357291841301663,0.004466672885815645,0.4896443761338184,0.3287919494239897,2.8090935880058807,19.951166668880663,19.113217668787676,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,27,13,0.9918355140389847,0.6882234222126562,39.29375631951435,False,27.26549217388017,False,4.901468272884444,False,False
189,11197579,5919.21493673,1.15,1.05203051914,14.741,1053.156,0,295.23615,48.875992,11111111111111111,13.629000000000001,13.377,13.272,99.31200000000001,0.958,False,False,0.004653422329757961,281.2821943957798,4,0.49085071689669074,200.75314721833587,8654,35.75242397190049,143.7414762185516,0.20570583994176406,2.7649059565397165,0.004271490447694128,0.6911987751176237,0.3238953027111318,2.788097427470418,18.245630644742178,17.479314157663005,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,17,8,0.7143557633798627,0.4900440108321732,28.300782634191584,False,19.414176720758164,False,2.478384948989997,False,False
190,11197579,5919.21493673,1.15,1.05203051914,14.741,1053.156,0,295.23615,48.875992,11111111111111111,13.629000000000001,13.377,13.272,99.31200000000001,0.958,False,False,0.004653422329757961,281.2821943957798,4,1.0709290556337498,260.9433344275105,8654,220.8630331033751,171.20035629990514,0.12416216585708731,0.989471505366164,0.009319459203846782,0.8670535651242174,0.2506726899222764,2.452783023044361,86.85231985216448,83.20452241837357,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,13,6,2.6159864993755804,1.7772128609251712,103.63808775409825,False,70.40821597597662,False,1.7471236237365997,True,False
191,11283856,5789.78963707,0.986,0.9994577843860001,13.474,521.746,0,283.90839,49.058731,11111110111011101,12.29,11.953,11.897,71.899,0.98,False,False,0.004820822468230235,145.49099503273504,1,1.3076770758734475,108.731198120348,8689,48.25643106424715,95.50663642108502,0.011297133753158918,2.9040177297299374,0.011978278439219996,0.46158591563677426,0.326364537908385,2.79870486293236,143.47915436748264,140.60957128013297,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,31,13,15.05971382961429,9.752311137479467,308.59897887025693,True,199.84133116348056,True,5.138786345826316,False,False
192,11236952,5330.8708685,0.887,0.841596633354,15.757,1085.549,0,288.0611600000001,48.9193,1111110111011101,14.443,14.017999999999999,13.952,180.209,0.924,False,False,0.0030132920113973283,518.9860066756563,2,0.660675720246892,81.22514739534739,8728,4.9180330234994445,90.1433734944745,0.013766777435492646,2.2075439406288293,0.00718691826838158,0.2745834685276771,0.2779436533907512,2.5827597026006948,51.651794196396885,47.726257837470726,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,42,19,1.5392543226247006,1.035291234901213,112.51428931792053,False,75.67629066868865,False,4.145735209894844,False,False
193,11236952,5330.8708685,0.887,0.841596633354,15.757,1085.549,0,288.0611600000001,48.9193,1111110111011101,14.443,14.017999999999999,13.952,180.209,0.924,False,False,0.0030132920113973283,518.9860066756563,2,2.357448592720037,147.92681369971223,8728,118.69228265912655,134.43264287022598,0.027265344078123387,0.08519061493615743,0.02564463902420785,0.40572344282496364,0.3299451329143564,2.8140154921294505,657.6475106819241,607.6662998700979,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,23,9,15.801557856745648,9.884557733064856,1155.0404804685586,True,722.527766991311,True,1.8640591985001917,False,False
194,11243455,5467.92810102,0.782,1.24210903669,15.206,1308.739,0,291.50027,48.978481,11111111111111111,13.909,13.497,13.453,123.16,0.937,False,False,0.015848167486723685,366.75051310044717,7,1.0925928172994643,77.48693667514249,8809,71.02890652310732,56.754169827484965,0.07353971289177828,1.0506570638276997,0.008052986450394066,0.9519828368308779,0.14409062420883384,1.859616890924583,64.85059077023041,60.7650035517059,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,44,19,2.0437728142796248,1.343021855668815,105.5710884926475,False,69.37379643262712,False,11.57636346461834,False,False
195,11243764,5371.86470914,0.836,1.2161277903399998,15.147,1171.356,0,291.64169,48.98405800000001,11111111111111111,13.773,13.387,13.29,115.92399999999999,0.9540000000000001,False,False,0.014105634246118659,354.9332682700553,6,2.4082053806366477,55.74827119385704,8870,36.97860903963378,47.5897474467975,0.0814568720280741,-1.6952499704449422,0.018128950291946434,0.6125717159920179,0.3032813361606501,2.6979162455227557,328.65883868786466,313.5405321082229,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,61,26,18.614028034398174,12.152401794113118,930.5264515379405,True,607.5058712838666,True,15.337338016080194,False,False
196,11243764,5371.86470914,0.836,1.2161277903399998,15.147,1171.356,0,291.64169,48.98405800000001,11111111111111111,13.773,13.387,13.29,115.92399999999999,0.9540000000000001,False,False,0.014105634246118659,354.9332682700553,6,0.7491477785098286,58.03388369718811,8870,4.996212409496639,48.88176596400095,0.12833322980896042,1.6514321255881965,0.005639578313015958,0.7663518194533852,0.2461115403352263,2.43036560378175,31.80484354863992,30.341820745402487,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,59,25,1.5958517569898403,1.0388110116467086,79.77758870181889,False,51.9307869688294,False,14.537275278528973,False,False
