,kepid,teff,mass,radius,kepmag,dist,nkoi,ra,dec,st_quarters,jmag,hmag,kmag,rrmscdpp06p0,Crowdingseason0,isMdwarf,isGiant,cosi,noise_level,Nplanets,planetRadius,planetPeriod,starID,T0,ars,ecc,omega,rprs,impact,duration,duration_correction,transit_depth,transit_depth_diluted,has_transits
9582,12007318,4088.76758641,0.591,0.571509675846,15.936,387.93800000000005,0,288.20645,50.432598,11111111111111,13.942,13.295,13.134,343.915,0.9229999999999999,False,False,0.0015207169103688134,584.5312413405585,1,1.8997801638773972,349.49677938825863,13757,160.97413157043596,306.71659614367974,0.14510848501910686,-2.169927362815394,0.030432533577934,0.40071353125783465,0.34432820994401914,2.874695990649526,926.1390999720804,854.8263892742302,True
9754,12121461,4540.09415726,0.746,0.6756261167700001,13.673,236.91299999999998,0,296.80054,50.64954,11111111111111111,12.013,11.427999999999999,11.319,75.46,0.966,False,False,0.001147171082835241,158.51216407170384,2,2.493912826957884,424.50465326423125,14018,236.7845174358162,319.201116088359,0.08666515393435048,-1.0733158147970006,0.03379350111560583,0.33553974283520305,0.41393329750605795,3.1518881864916133,1142.0007176504523,1103.1726932503368,True
9755,12121461,4540.09415726,0.746,0.6756261167700001,13.673,236.91299999999998,0,296.80054,50.64954,11111111111111111,12.013,11.427999999999999,11.319,75.46,0.966,False,False,0.001147171082835241,158.51216407170384,2,1.1749429546689927,63.49770171968011,14018,1.505682868954197,89.94591318124564,0.1525689245448863,0.8810565379815305,0.015920939826037605,0.11292552687434997,0.2268800533174128,2.3334783649346114,253.47632494431033,244.85812989620376,True
10226,12317888,5647.0520346,0.926,1.2252489135200002,14.937000000000001,1214.1789999999999,0,296.75133999999997,51.026951000000004,11111111111111111,13.655999999999999,13.312999999999999,13.277000000000001,135.161,0.935,False,False,0.0017771131480540658,314.9758933562127,1,2.5050434161838946,260.20686855875084,14677,174.215639395376,136.4985667902431,0.06158085926720134,1.0638822029232688,0.018717561976266305,0.254712902693632,0.5985230479821009,3.790059782057589,350.34712633537015,327.5745631235711,True
10270,12349560,4597.42755332,0.778,0.6571139718460001,15.944,643.776,1,286.93784,51.123508,11111111111111111,14.26,13.671,13.574000000000002,298.4120000000001,0.9570000000000001,False,False,0.0011932846915182482,586.7275518235278,1,1.415845860526714,168.3082302106788,14738,80.50770790726101,179.62177519131365,0.10906894784731894,-2.193830774304146,0.019725754448209832,0.19280471349945688,0.29866023778811707,2.677283269830596,389.10538855106995,372.37385684337397,True
10360,12404154,5615.7557534,1.047,1.05406295216,15.085,1107.553,0,289.43567,51.275669,11111111111111111,13.829,13.53,13.427,153.384,0.9420000000000001,False,False,0.005643640059770694,343.09666022324745,1,1.3118831032400726,295.77759080053875,14884,287.24657149194263,180.0371408089983,0.03570006614259599,-1.2945161817510054,0.011394281324043519,0.9798718802346615,0.13101911029393334,1.7732621484299496,129.8296468914469,122.299527371743,True
10571,12315426,5577.1304384999985,1.033,0.8758105305320001,15.01,931.105,0,295.6825,51.014381,11111111111111111,13.779000000000002,13.453,13.484000000000002,193.417,0.889,False,False,0.0018060303383941045,329.7913381266668,1,1.4633715445546553,500.29206727091025,15212,84.26397718564618,306.2259142804886,0.04682239045088724,-0.4500509867505649,0.015296877604634338,0.540576070894474,0.44692976679260227,3.2751052506785876,233.99446445116354,208.02107889708438,True
10631,12168084,5884.72526828,0.975,1.3687968939,15.796,2244.896,0,295.8942,50.745892,11111111111111111,14.623,14.317,14.284,239.35,0.8170000000000001,False,False,0.0029035098635536993,533.8839257657506,3,1.4322162440265882,89.22438409513748,15305,16.4286686343563,60.89586695852828,0.012808223371897413,-1.2132622189186484,0.009579171148397809,0.1746613100145391,0.46377659475655497,3.3362611219982945,91.76051989029699,74.96834475037265,True
10632,12168084,5884.72526828,0.975,1.3687968939,15.796,2244.896,0,295.8942,50.745892,11111111111111111,14.623,14.317,14.284,239.35,0.8170000000000001,False,False,0.0029035098635536993,533.8839257657506,3,2.3009260388172526,851.549399058573,15305,515.5673080456128,273.99250091326746,0.0040758442135353816,1.7963159189451527,0.015389410933972275,0.7986871035071025,0.6202732834840305,3.8583103560518213,236.83396889466542,193.49335258694165,True
10633,12168084,5884.72526828,0.975,1.3687968939,15.796,2244.896,0,295.8942,50.745892,11111111111111111,14.623,14.317,14.284,239.35,0.8170000000000001,False,False,0.0029035098635536993,533.8839257657506,3,2.130957752039556,378.4141638659992,15305,352.4780371141798,159.55498137454393,0.045983836455282937,1.1111766166824752,0.014252602637296309,0.48138199115499564,0.6739611695061078,4.021823972794755,203.1366819366657,165.9626691422559,True
10924,1849547,5498.04000227,0.922,0.920332695273,15.077,899.441,0,286.2403,37.304629999999996,11111111111111111,13.790999999999999,13.425999999999998,13.32,208.81099999999998,0.917,False,False,0.012661294149482805,341.67742586627867,1,2.2655419667782235,70.1759478877808,15715,39.24726549757679,75.74615035505431,0.16974308076425682,-1.846496770088444,0.0225364553627014,0.7747683360249096,0.19681212920490157,2.1733594044514675,507.8918203150327,465.736799228885,True
11000,2157676,4862.23638728,0.799,0.7734413145929999,14.949000000000002,545.17,0,290.86926,37.537102000000004,11111111111111111,13.394,12.890999999999998,12.764000000000001,189.57,0.925,False,False,0.011579029938546537,317.4599698941641,3,2.3900674511465847,76.54581611169301,15829,23.255323790148072,91.05534603122437,0.09865590671894743,-0.9133602727639847,0.02829053362214201,0.9617355888286123,0.09739035760541229,1.5288455064295723,800.3542926255476,740.3277206786315,True
11001,2157676,4862.23638728,0.799,0.7734413145929999,14.949000000000002,545.17,0,290.86926,37.537102000000004,11111111111111111,13.394,12.890999999999998,12.764000000000001,189.57,0.925,False,False,0.011579029938546537,317.4599698941641,3,2.0718922519339076,58.83952780994415,15829,19.548153864294147,76.40772397981542,0.187965747962143,-0.8987509041745616,0.024524386283187302,0.7233321005331781,0.17786581808410803,2.0661025226301315,601.4455225669855,556.3371083744615,True
11160,1292493,5828.2940225,1.494,1.1046828280399998,12.562999999999999,408.619,0,290.85922,36.94035,11111111111111111,11.468,11.198,11.113,37.295,0.9790000000000001,False,False,0.0005120149761369541,100.83439652184921,1,0.9316123872443764,78.26631546820009,16093,41.96976871236734,79.71354190717135,0.059355793302283966,0.40143502557039756,0.007720687955614205,0.041617330801029334,0.31468353138742944,2.7481638876344885,59.60902250796626,58.357233035298975,True
11287,1433067,5626.80768514,0.986,1.11580852567,15.046,1112.088,0,291.55621,37.036991,11111111111111111,13.728,13.399000000000001,13.31,155.22799999999995,0.85,False,False,0.0037708963665022965,336.1778927330253,2,2.0769047247344905,554.3467616827168,16269,50.25906701158792,253.411638633792,0.00633645097708348,-0.8895756599571012,0.0170406143325774,0.9508470746377273,0.2513137651644837,2.455917417982048,290.3825368316423,246.82515630689596,True
11288,1433067,5626.80768514,0.986,1.11580852567,15.046,1112.088,0,291.55621,37.036991,11111111111111111,13.728,13.399000000000001,13.31,155.22799999999995,0.85,False,False,0.0037708963665022965,336.1778927330253,2,2.1866209400160943,389.1526175297025,16269,281.20095859182493,200.16379108057635,0.004881614527908639,-2.563746928463594,0.017940815332834096,0.7527663057216036,0.42406043600620263,3.190211664474454,321.872854806855,273.59192658582674,True
11500,2715838,5565.84737272,0.877,0.997138877771,15.58,1211.171,0,292.0664700000001,37.986809,11111111111111111,14.309000000000001,13.902000000000001,13.755,252.166,0.8690000000000001,False,False,0.0001104204589774671,465.45693990315294,1,1.9433875592921888,662.9492738219941,16560,634.5387164543855,307.2562074164755,0.015795639932127067,-1.8118910535001806,0.01784276343240323,0.03339850182233585,0.6986784097658432,4.094909258381708,318.36420690470584,276.6584958001894,True
11504,2720649,5841.53538923,0.855,1.21395790473,15.354000000000001,1463.7520000000002,0,293.10263,37.995289,11111111111111111,14.095,13.742,13.683,191.627,0.8740000000000001,False,False,0.0022946185390647633,402.7229846160384,1,2.499572373126438,390.1820779006143,16563,277.16786656618274,175.7517022474393,0.043442610803258216,-0.5834254266427248,0.01885039422438799,0.3928706730431064,0.664317508504899,3.9929463061901513,355.33736241484013,310.5648547505703,True
11755,2309478,5392.25204605,0.7509999999999999,0.7677514355949999,14.498,580.326,0,292.8717,37.618271,11111111111111111,13.258,12.843,12.796,172.38400000000001,0.945,False,False,0.0035931424149099334,247.58300857832495,2,1.9790114051116638,66.98995956300827,16933,15.951772533768224,82.21203591902827,0.05106760492363311,-2.5503919147597167,0.02359858747741204,0.28622123599207294,0.2549108163526152,2.4734307333060217,556.8933309290684,526.2641977279696,True
11923,2439048,5662.14400582,0.899,0.9777594380879999,14.898,969.674,0,290.43015,37.728031,11111111111111111,13.722000000000001,13.327,13.304,139.716,0.9009999999999999,False,False,0.0012787390343333982,306.95342253023813,2,2.272908690221729,781.1326357700846,17183,120.7455852087915,352.4579575566969,0.09769384697669863,-0.04310342439541959,0.021281798209660575,0.44450292115946527,0.6486466901182087,3.9455697386862916,452.914935036712,408.07635646807745,True
11924,2439048,5662.14400582,0.899,0.9777594380879999,14.898,969.674,0,290.43015,37.728031,11111111111111111,13.722000000000001,13.327,13.304,139.716,0.9009999999999999,False,False,0.0012787390343333982,306.95342253023813,2,1.3922231122239241,152.15871174574448,17183,99.25408460617297,118.43734954852017,0.030071453583190747,2.516892110509528,0.013035724428632807,0.1539771296711384,0.40946144221355957,3.134816519850154,169.93011137925413,153.10703035270797,True
12030,3098809,5667.75284775,0.998,1.21257349733,15.947000000000001,1999.964,0,286.22321,38.211059999999996,11111111111111,14.718,14.368,14.338,288.043,0.8,False,False,0.0014640168787034558,587.5511682546413,1,1.987721892447471,149.5028942080092,17345,141.86700945998675,97.73229408345674,0.0005258284096090226,0.6764982950588987,0.01500741519209054,0.143128791572544,0.4893026711184222,3.42684462834867,225.22251074778993,180.17800859823194,True
12050,2986467,5411.59173364,0.841,0.8935429714990001,15.395,974.9680000000001,0,290.70052999999996,38.11705,11111111111111111,14.139000000000001,13.741,13.568,175.582,0.922,False,False,1.09734827293817e-05,412.5454507320474,3,0.8993046222847207,133.82393919323,17389,117.24458782307792,116.35240009542778,0.07528202092067413,1.0646390280966518,0.00921403231811536,0.0013536223697584555,0.36948509704365395,2.977858681846352,84.8983915592743,78.27631701765091,True
12051,2986467,5411.59173364,0.841,0.8935429714990001,15.395,974.9680000000001,0,290.70052999999996,38.11705,11111111111111111,14.139000000000001,13.741,13.568,175.582,0.922,False,False,1.09734827293817e-05,412.5454507320474,3,2.0948243135082527,559.7858023459411,17389,233.80729432895578,302.0652221133933,0.032149405118891014,1.0657600984344233,0.021463004244770687,0.0034045433335949363,0.6025489552000056,3.802785153647276,460.66055121104455,424.7290282165831,True
12052,2986467,5411.59173364,0.841,0.8935429714990001,15.395,974.9680000000001,0,290.70052999999996,38.11705,11111111111111111,14.139000000000001,13.741,13.568,175.582,0.922,False,False,1.09734827293817e-05,412.5454507320474,3,1.8156655807273887,513.9893738148506,17389,289.2689190154511,285.3572429383626,0.016262256004214205,2.5400080779080367,0.018602819250733534,0.0031593545169257206,0.58400837432499,3.743821708334915,346.0648840754622,319.0718231175762,True
12072,3122432,5918.80011404,1.117,1.21276057437,15.06,1409.914,0,292.78267999999997,38.230621,11111111111111111,13.946,13.584000000000001,13.581,160.109,0.9159999999999999,False,False,0.0011469529449367188,338.66155285772055,1,1.9955816070949688,825.2672342553648,17413,650.938596184647,316.8900773067246,0.21334301352858936,0.5458262766451374,0.015064432336485734,0.38716867776633396,0.7778411088612779,4.320669694928168,226.93712162055704,207.87440340443024,True
12539,2972910,5755.22399876,1.045,1.33393034185,15.593,1843.231,0,286.8201,38.103401,1111111111111111,14.414000000000001,14.11,13.968,207.125,0.909,False,False,0.0013518131314794735,469.83699498671064,2,1.556923404550989,250.5640323836322,18083,190.9350298069673,127.2880645879908,0.004297383755666432,-2.7814072288552225,0.010685440852103446,0.17180588219128032,0.6240721320186795,3.8701073846145806,114.17864620380122,103.78838939925531,True
12540,2972910,5755.22399876,1.045,1.33393034185,15.593,1843.231,0,286.8201,38.103401,1111111111111111,14.414000000000001,14.11,13.968,207.125,0.909,False,False,0.0013518131314794735,469.83699498671064,2,1.9423732602936774,64.11228125670159,18083,64.08483098791416,51.302203243877074,0.011469359986996757,-1.4305190844650546,0.013330851424615276,0.06855427077685021,0.40219714758282304,3.10688453953277,177.71159970516715,161.53984413199694,True
12684,3247830,5927.57709851,1.115,1.12184439304,13.629000000000001,692.422,0,294.55484,38.356972,11111011101110111,12.615,12.364,12.210999999999999,68.39699999999999,0.971,False,False,0.00875529267784858,155.51163711638424,3,1.325047890055418,72.17274575923318,18264,65.30464444612812,67.45447044758365,0.027648976294809856,2.5363361317806605,0.01081327634092371,0.5994229297185923,0.27721175708643325,2.5793569295610097,116.92694522518045,113.53606381365022,True
12685,3247830,5927.57709851,1.115,1.12184439304,13.629000000000001,692.422,0,294.55484,38.356972,11111011101110111,12.615,12.364,12.210999999999999,68.39699999999999,0.971,False,False,0.00875529267784858,155.51163711638424,3,0.6278691581632432,54.52585713685959,18264,52.02798287183364,55.953885878506064,0.05659412817168037,2.718230447606894,0.005123831949106633,0.4997138019317502,0.2705349372932772,2.5481048830530217,26.25365384268588,25.492297881247985,True
12686,3247830,5927.57709851,1.115,1.12184439304,13.629000000000001,692.422,0,294.55484,38.356972,11111011101110111,12.615,12.364,12.210999999999999,68.39699999999999,0.971,False,False,0.00875529267784858,155.51163711638424,3,2.1409308405160385,82.89285021000293,18264,9.896279328233105,73.97868949976527,0.040008107575978676,-2.0642606317317655,0.017471426488847707,0.6238464240675813,0.2866971942278365,2.6231150682858115,305.25074355520934,296.3984719921083,True
12903,3356672,5995.33704674,1.063,1.2276472961799998,15.460999999999999,1679.43,0,294.98291,38.404517999999996,11111011101110111,14.359000000000002,13.955,13.905999999999999,213.282,0.9259999999999999,False,False,0.000787799678901413,428.84657226874384,3,1.9877042913466376,844.4925787226136,18580,715.3399586673971,312.6830113577246,0.09094207196560178,0.8511322829541537,0.014823013779203835,0.2611411417057219,0.8430547846013926,4.498145710226984,219.72173749846672,203.46232892358017,True
12904,3356672,5995.33704674,1.063,1.2276472961799998,15.460999999999999,1679.43,0,294.98291,38.404517999999996,11111011101110111,14.359000000000002,13.955,13.905999999999999,213.282,0.9259999999999999,False,False,0.000787799678901413,428.84657226874384,3,2.353923115910971,56.51214186513014,18580,34.266663097174586,51.53887163744968,0.013682789124296447,1.9814211597587734,0.01755403705381942,0.041104075586722015,0.35488542048400895,2.9184328143056875,308.1442168868652,285.34154483723717,True
12905,3356672,5995.33704674,1.063,1.2276472961799998,15.460999999999999,1679.43,0,294.98291,38.404517999999996,11111011101110111,14.359000000000002,13.955,13.905999999999999,213.282,0.9259999999999999,False,False,0.000787799678901413,428.84657226874384,3,2.112818936803212,801.6530320269482,18580,440.1580061899199,302.0169753978355,0.04613252577471084,1.6465866534988676,0.01575603793257353,0.2483672639746488,0.8321632962643908,4.4689953133053715,248.25273133269593,229.88202921407643,True
13215,3338885,4838.85011058,0.951,0.7784101623,14.437999999999999,425.95300000000003,2,290.54855,38.495281,11111111111111111,12.807,12.276,12.19,109.43299999999999,0.9570000000000001,False,False,0.010219906207885154,238.9367996842488,2,1.9806752164429353,68.11655094875957,19050,7.630654864113231,88.70668694137497,0.056780392677117375,-1.760062545938335,0.023295021679774222,0.8530948086317972,0.1381381456952279,1.8208007844587144,542.658035061151,519.3237395535216,True
13343,3649046,5373.05423881,0.752,1.07059475058,15.262,1104.598,0,292.32034,38.760791999999995,11111111111111111,13.812999999999999,13.385,13.380999999999998,193.58599999999998,0.8859999999999999,False,False,0.012335198922397872,380.473828374185,3,1.7893000226342557,62.13618145064962,19221,7.81370769845794,56.097924714450635,0.0025535278787363045,-2.1173057619276214,0.015300879906558575,0.6904649333457499,0.26247347857108555,2.5098532797169746,234.11692591492795,207.42759636062613,True
13345,3649046,5373.05423881,0.752,1.07059475058,15.262,1104.598,0,292.32034,38.760791999999995,11111111111111111,13.812999999999999,13.385,13.380999999999998,193.58599999999998,0.8859999999999999,False,False,0.012335198922397872,380.473828374185,3,2.462120199368979,68.2381172371416,19221,11.270138140893781,59.7129387664551,0.1340422466428954,0.21180634349084215,0.021054381607056697,0.744092745554115,0.2543618352787086,2.4707658826139327,443.28698485556737,392.7522685820326,True
13651,3532555,4835.77209186,0.73,0.718919160686,14.124,377.66900000000004,0,287.74203,38.629391,11111111111111111,12.690999999999999,12.207,12.124,85.406,0.963,False,False,0.006776599951095252,200.88765076472555,3,0.8587026680812914,87.12981670961338,19704,59.796381090070604,103.62749804522477,0.2259840445674988,2.4201913153721017,0.010935058287753483,0.7711879199496546,0.174944509939193,2.0490652109048733,119.57549975656615,115.1512062655732,True
13781,3545380,5258.31354946,0.774,0.8437965290199999,15.929,1145.469,0,291.63766,38.680771,11111111111111111,14.554,14.110999999999999,14.075,272.267,0.875,False,False,0.010547721645423058,582.6094696679606,3,1.9846310946327828,68.51255042082829,19879,60.514251933637745,76.69945179502692,0.08341177764360751,-2.6059681793594933,0.021532794988461574,0.7689352258339379,0.19122981077485907,2.1423154432988194,463.6612600151159,405.70360251322643,True
13907,3750594,4204.61693447,0.546,0.600714136333,15.034,321.875,0,292.41409,38.804199,11111111111111111,13.189,12.565,12.392999999999999,192.328,0.858,False,False,0.007021593058466169,334.04904119757265,2,0.59224296713553,75.96599942326436,20082,26.5341109401657,102.74139316775462,0.08165607526265105,-0.9305567014433294,0.00902589773768892,0.6693571910445756,0.17770999912873642,2.0651973220711075,81.46682997121798,69.89854011530502,True
13959,3859178,5895.32285677,1.741,1.19037523153,13.231,639.727,0,293.76749,38.923092,11111011101110111,12.222000000000001,11.943,11.908,54.263999999999996,0.981,False,False,0.0018112486844542586,132.64530743893886,1,1.2551161068840315,507.57485048577956,20147,135.1617670922415,270.71897054466297,0.08286048183961041,-1.5405824513916353,0.009652912505373918,0.44636156436509483,0.5404835023216638,3.601611313803855,93.17871983640417,91.40832415951249,True
13985,3846863,5281.86853037,0.82,0.793993720062,15.995999999999999,1073.363,0,290.43472,38.956451,11111111111111111,14.623,14.145999999999999,14.135,267.791,0.8590000000000001,False,False,0.006150110917344853,601.0035699628265,1,1.280225731057561,97.89862910284045,20185,16.591013117947686,105.41640657583955,0.08691683925499054,-1.9077232487689146,0.014761409658147881,0.5902429500991263,0.24401559308759463,2.419994676461556,217.89921509566156,187.1754257671733,True
14293,3749549,5700.79800157,1.018,1.32027991975,14.92,1335.257,0,292.11649,38.855221,11111111111111111,13.742,13.404000000000002,13.32,134.255,0.9279999999999999,False,False,0.004469680867969172,311.45678492744815,1,2.131260600910784,144.93086067213497,20646,142.10955657876332,88.503424048775,0.024473802705812103,1.9650270447212712,0.014778450016139639,0.4042838803788164,0.48518225453972286,3.4123853986549273,218.40258487953767,202.67759876821094,True
14383,3968749,5768.51499818,0.787,1.10541889992,15.529000000000002,1390.4879999999998,0,295.17303,39.040749,1111011101110111,14.258,13.895,13.788,208.44400000000002,0.9279999999999999,False,False,0.0049226949385691166,448.2736468830423,2,2.2610155297520165,200.26806386157565,20755,104.1831960087573,120.35812376171434,0.046851399094218045,0.5850265134393089,0.01872556835818327,0.6065148005913297,0.4335243482385718,3.2256137955009003,350.64691033699444,325.4003327927308,True
14384,3968749,5768.51499818,0.787,1.10541889992,15.529000000000002,1390.4879999999998,0,295.17303,39.040749,1111011101110111,14.258,13.895,13.788,208.44400000000002,0.9279999999999999,False,False,0.0049226949385691166,448.2736468830423,2,1.191174188101033,268.5875427568536,20755,118.23636471942189,146.37206061645972,0.02063230172116302,-1.8946022651931942,0.009865219142584022,0.7061443623114922,0.42167901806015634,3.1812413353035245,97.32254873120624,90.31532522255938,True
14396,4137896,5931.99529686,0.8390000000000001,0.970702135701,13.368,486.466,0,285.31741,39.231369,11111111111111111,12.216,11.843,11.792,49.973,0.97,False,False,8.058066050531387e-06,138.86872602842791,2,2.070421474052521,702.8453853685548,20777,11.913323641685373,323.3534145545319,0.03883027924689226,-0.2298803877537603,0.01952680219587911,0.0025786203295759392,0.7053918726701297,4.114535811496008,381.29600399698927,369.8571238770796,True
14397,4137896,5931.99529686,0.8390000000000001,0.970702135701,13.368,486.466,0,285.31741,39.231369,11111111111111111,12.216,11.843,11.792,49.973,0.97,False,False,8.058066050531387e-06,138.86872602842791,2,1.8438891889292628,344.87878035143984,20777,317.9209676000775,201.1632154385395,0.23323710386097077,-2.956709085353034,0.01739030430015156,0.0014633033797925483,0.5552096797668051,3.650346875901429,302.4226836518698,293.3500031423137,True
14412,3968932,5380.05500112,0.8370000000000001,0.775473471787,15.057,534.186,0,295.21407999999997,39.078701,11011101110111,13.097000000000001,12.689,12.613,125.68299999999999,0.847,False,False,0.00025125574823037233,338.1293399738573,1,2.0848063103284162,242.39135345122924,20804,239.41404757282774,198.89439319375688,0.06909884023573419,-2.1674911878986345,0.024612578592887225,0.04687835822497899,0.39705557638273226,3.086961909901963,605.7790249910505,513.0948341674198,True
14583,4139482,5245.41895458,0.887,0.9402657435200001,12.434000000000001,266.754,0,285.9577,39.267361,11111111111111111,11.149000000000001,10.735,10.659,32.438,0.985,False,False,0.0023114879461548776,93.31213599624948,3,1.9898325175581866,73.83794547375001,21057,67.89340662418617,75.71464896763405,0.01670243327938825,0.25917851129881697,0.019374221408990117,0.17571383916118152,0.3117076716509355,2.735138775203637,375.36045520457094,369.7300483765024,True
14584,4139482,5245.41895458,0.887,0.9402657435200001,12.434000000000001,266.754,0,285.9577,39.267361,11111111111111111,11.149000000000001,10.735,10.659,32.438,0.985,False,False,0.0023114879461548776,93.31213599624948,3,2.4486140493605713,86.56268285196548,21057,58.69039274820607,84.18098102279596,0.03402584222373489,-0.6576593534782451,0.02384119784899853,0.19031093451039582,0.3292877620701985,2.8112108227034067,568.4027148750921,559.8766741519657,True
14585,4139482,5245.41895458,0.887,0.9402657435200001,12.434000000000001,266.754,0,285.9577,39.267361,11111111111111111,11.149000000000001,10.735,10.659,32.438,0.985,False,False,0.0023114879461548776,93.31213599624948,3,1.3047241559962237,342.37393997596206,21057,8.886860289739936,210.53645737448736,0.02698881987123671,2.016931178054837,0.012703589097512786,0.49814663131254483,0.45640813894344534,3.309651844929114,161.3811759584457,158.96045831906903,True
14670,4049052,5727.75913868,0.723,1.28860845834,14.309000000000001,948.809,0,289.2952,39.180462,11111111111111111,13.117,12.748,12.645999999999999,84.917,0.965,False,False,0.009392186303097905,220.989412833774,1,2.225420891737432,106.24929665046999,21178,1.8871121980129104,65.77770978018764,0.0730117719169638,-1.0148147946565946,0.015810642970714207,0.5761905893186149,0.43016864967735685,3.213105599300553,249.97643114739455,241.22725605723573,True
14685,4141101,5817.02735186,0.93,1.08883816036,15.439,1336.94,0,286.58484,39.249229,11100111111111111,14.195,13.782,13.745999999999999,225.84799999999998,0.9390000000000001,False,False,0.0026728025497069208,423.3994949583327,2,0.6984746584832904,267.00463627932635,21200,52.689243031372136,156.48754205914904,0.036952785957546946,0.6027428654984783,0.005872806199500129,0.4264511676081404,0.49477887705854773,3.445967650661443,34.489852656887145,32.38597164481703,True
14686,4141101,5817.02735186,0.93,1.08883816036,15.439,1336.94,0,286.58484,39.249229,11100111111111111,14.195,13.782,13.745999999999999,225.84799999999998,0.9390000000000001,False,False,0.0026728025497069208,423.3994949583327,2,1.8188889336276117,133.931777897567,21200,57.03936654202501,98.79227581820818,0.08523616407041049,2.6359418975098095,0.015293299586281216,0.2730356268283984,0.42199775595488903,3.1824434233647163,233.88501223574923,219.61802648936853,True
15034,4377576,5640.7844975,0.875,1.00429037085,15.45,1194.406,0,294.73016,39.461361,11111011101110111,14.142999999999999,13.765999999999998,13.702,202.16400000000002,0.904,False,False,0.006607425484932095,426.12303361353827,2,1.3490084592278804,200.48226541020995,21705,89.83263125190174,137.33996871812704,0.08510185868633359,-3.014512073464956,0.01229741198631472,0.8911038241064207,0.22317446629440538,2.3143437927554604,151.22634156115694,136.70861277128589,True
15067,4382851,5765.0752181,0.7709999999999999,1.19256446104,15.414000000000001,1415.976,0,295.84219,39.44133,11111011101110111,14.049000000000001,13.659,13.655,179.13400000000001,0.934,False,False,0.0006571242693166335,417.2096343783199,1,2.4956409534017876,472.65057116776484,21757,48.357966083560385,196.41107475502125,0.1759566432447843,0.8923237191060265,0.01915837145479638,0.14275103888319166,0.7729750614514895,4.307133788824739,367.04319679995683,342.8183458111597,True
15162,4260981,5511.68068163,0.8370000000000001,1.04175285047,12.257,302.58299999999997,0,291.24182,39.301392,11111111111111111,11.093,10.714,10.652000000000001,29.462,0.975,False,False,0.005348719790940315,87.56729871270461,1,1.8362374837176456,222.5064952088291,21920,212.76798634761238,139.84335510994202,0.09749011446293575,-1.4626592904200264,0.016136988879704682,0.6683788491951524,0.3876462324268549,3.0501655001400363,260.40241010371255,253.89234985111975,True
15166,4279080,5551.8490803999985,0.825,0.9295919473440001,15.249,1015.007,0,295.49835,39.349739,11111011101110111,13.921,13.508,13.534,160.28,0.9390000000000001,False,False,0.005865867843129036,377.2880587570674,1,2.100453621912208,144.4935917124019,21928,96.13621372362599,116.95737310509864,0.010490621892635311,1.32930001826477,0.020686122511655358,0.6929692976666055,0.2947085060237721,2.659512012488481,427.9156645672146,401.81280902861454,True
15255,4243944,5746.06178811,0.918,0.8548691463339999,14.427999999999999,660.36,0,285.62939,39.315220000000004,11111111111111111,13.197000000000001,12.856,12.786,115.493,0.96,False,False,0.01689122425464984,237.4957648685695,1,1.8180193362113442,70.59991137085193,22079,60.453431241045315,81.75611999911457,0.25268320279987516,-1.1867754076513053,0.019469607827572722,0.9692578325432444,0.08687353174488538,1.4439407058038254,379.065628959481,363.90300380110176,True
15413,4270574,5942.88020569,1.063,1.04687987653,14.072000000000001,765.023,0,293.60721,39.398251,11111011101110111,12.943,12.651,12.604000000000001,73.025,0.9690000000000001,False,False,0.003791070197332158,195.75979095759357,2,2.2379501731221225,478.1752890958648,22306,217.48673998867855,250.96235067340507,0.01345977520810944,1.720909844687685,0.01957095011019242,0.9639053553520368,0.2015296106436282,2.199252294632673,383.02208821564074,371.1484034809559,True
15414,4270574,5942.88020569,1.063,1.04687987653,14.072000000000001,765.023,0,293.60721,39.398251,11111011101110111,12.943,12.651,12.604000000000001,73.025,0.9690000000000001,False,False,0.003791070197332158,195.75979095759357,2,1.469840411672234,75.39474954208629,22306,51.2081490481644,73.24498415877565,0.17026687799598691,0.8567057778494047,0.01285380421434979,0.30535515997106,0.31643461268464346,2.755799467383547,165.2202827808364,160.0984540146305,True
15523,4567728,5972.34074317,0.994,1.11816006682,14.519,1023.995,0,293.3981,39.687870000000004,11111011101110111,13.431,13.122,13.065999999999999,86.646,0.956,False,False,0.0006249391280312988,250.56357219224105,1,2.2556430906727645,456.6948151606357,22478,296.7894342858215,222.832460198881,0.03040390974331528,-1.016807407251886,0.018468207824518416,0.13552730585224843,0.6585173191679384,3.975476783988371,341.0747002496032,326.06741343862063,True
16155,4740662,5930.70820331,1.017,1.2199220340799999,15.212,1486.005,0,289.96013999999997,39.897999,11111111111111111,14.094000000000001,13.732999999999999,13.679,121.001,0.9440000000000001,False,False,0.01089580628215392,368.22086830834763,4,2.289496431766074,104.94900132806725,23402,16.811819696272423,77.21411534447975,0.05211474590717952,-0.4046114160868832,0.0171817044427971,0.8217651318895773,0.2593744331438919,2.4949922636059227,295.2109675596336,278.67915337629415,True
16249,4827387,5904.79471133,1.095,0.8901800035590001,15.456,1183.843,0,289.31323,39.968472,11111111111111111,14.229000000000001,13.925999999999998,13.950999999999999,144.855,0.912,False,False,0.002771293018950849,427.6086001527415,1,0.8944916995461637,131.4740651746116,23535,33.63528268387567,126.03461840353319,0.03501456086346256,0.06498256301932193,0.00919934336494267,0.34964480297245065,0.3143520528698374,2.746716088145278,84.62791834611473,77.18066153165664,True
