,kepid,teff,mass,radius,kepmag,dist,nkoi,ra,dec,st_quarters,jmag,hmag,kmag,rrmscdpp06p0,Crowdingseason0,isMdwarf,isGiant,cosi,noise_level,Nplanets,planetRadius,planetPeriod,starID,T0,ars,ecc,omega,rprs,impact,duration,duration_correction,transit_depth,transit_depth_diluted,has_transits
29338,11650133,5737.616321500002,1.095,1.10102070498,15.447000000000001,1493.481,0,284.69116,49.797562,11110111011101,14.36,13.972999999999999,13.93,194.21099999999998,0.935,False,False,0.006187100759861841,425.38025034393706,5,1.6037345403188792,171.68400631796092,11807,59.14705383992573,121.73964496187082,0.07998567161300486,2.1981257285453424,0.013335071402572797,0.7971719974943193,0.28083357328167524,2.5961521062449724,177.8241293117148,166.26556090645337,True
29339,11650133,5737.616321500002,1.095,1.10102070498,15.447000000000001,1493.481,0,284.69116,49.797562,11110111011101,14.36,13.972999999999999,13.93,194.21099999999998,0.935,False,False,0.006187100759861841,425.38025034393706,5,2.44439847350888,257.53028451636055,11807,178.50021930688305,159.5258288731462,0.025143789589994744,2.762568245370181,0.020325201809334097,0.9955610215173589,0.11481559129270268,1.659992226194106,413.11382859015805,386.2614297317978,True
29340,11650133,5737.616321500002,1.095,1.10102070498,15.447000000000001,1493.481,0,284.69116,49.797562,11110111011101,14.36,13.972999999999999,13.93,194.21099999999998,0.935,False,False,0.006187100759861841,425.38025034393706,5,2.3085471354759233,204.43755920328908,11807,26.661300713154265,136.768451409832,0.06107926921305687,1.920767531311494,0.019195596349540028,0.8915955505876629,0.2349449780355766,2.3745903800137484,368.4709192144744,344.5203094655336,True
29616,11767585,5749.18824701,1.163,1.24019745281,15.922,2066.7960000000003,0,294.13455,49.957802,11111111111111,14.727,14.442,14.327,246.407,0.893,False,False,0.00957578354209443,580.6876979953628,2,1.3586254039669994,95.559765760549,11914,93.07721173373622,74.61429478752379,0.05332165419743256,-2.1771188865270172,0.01002922199617147,0.6811520574948609,0.30404806980702415,2.701324429861874,100.58529384848964,89.82266740670126,True
29691,11667406,5843.71699812,1.114,1.23902317207,15.216,1475.0739999999998,0,294.69867,49.737381,11111111111111111,14.034,13.722000000000001,13.652999999999999,139.116,0.927,False,False,0.0008160104323237105,369.2011051136145,2,2.1670511663610124,70.25112921472191,11949,20.442045942520053,59.96816489975008,0.008772999398039254,3.0197922358743785,0.0160120923282573,0.04898304205492443,0.37844008007443286,3.013728906485517,256.3871007286362,237.67084237544577,True
29692,11667406,5843.71699812,1.114,1.23902317207,15.216,1475.0739999999998,0,294.69867,49.737381,11111111111111111,14.034,13.722000000000001,13.652999999999999,139.116,0.927,False,False,0.0008160104323237105,369.2011051136145,2,0.95621429401499,539.5013654838224,11949,452.5937171698314,233.42475855363838,0.15951619237251394,2.0283671828679948,0.007065357661618178,0.21288877017175886,0.7241482396166616,4.16887967574022,49.91927888658669,46.275171527865865,True
30287,11803265,5855.66269402,1.3259999999999998,0.9747981851549999,13.237,510.17,0,285.46013999999997,50.011318,11111110111011101,12.274000000000001,11.898,11.869000000000002,58.221000000000004,0.98,False,False,0.0028022548698537486,132.948358309916,3,1.6895376725500517,174.04184230403536,12190,71.74304820000495,147.90124450689257,0.06450750878353755,2.865067260401654,0.015867609960451706,0.42003154484966493,0.3464669958627647,2.8836102199684257,251.78104585702616,246.74542493988562,True
30288,11803265,5855.66269402,1.3259999999999998,0.9747981851549999,13.237,510.17,0,285.46013999999997,50.011318,11111110111011101,12.274000000000001,11.898,11.869000000000002,58.221000000000004,0.98,False,False,0.0028022548698537486,132.948358309916,3,2.2753661288401155,415.2376622284146,12190,210.14265316660996,264.07900319524407,0.0622669990950261,-0.9644679901006081,0.021369527792277312,0.6992825821230582,0.372604735572373,2.9904035937874593,456.65671806491247,447.52358370361424,True
30289,11803265,5855.66269402,1.3259999999999998,0.9747981851549999,13.237,510.17,0,285.46013999999997,50.011318,11111110111011101,12.274000000000001,11.898,11.869000000000002,58.221000000000004,0.98,False,False,0.0028022548698537486,132.948358309916,3,1.3938062347313913,101.19916069509004,12190,24.64985929175703,103.035603908439,0.011017468333010316,3.1064894312731344,0.013090192691461472,0.2888086189825455,0.303591903425647,2.6992972571051763,171.35314469959133,167.9260818055995,True
30331,11668368,5427.75379324,0.937,0.91157915109,15.790999999999999,1240.221,0,295.14838,49.776581,11111111111111,14.43,14.012,14.023,272.053,0.8909999999999999,False,False,0.0005427743071202418,531.9739361388151,1,1.2354551538715182,51.879241074065895,12211,17.15270670090925,62.86141322846503,0.055710749090447195,2.831185413574506,0.012407690456905872,0.03459426416471729,0.26581541590581764,2.525781063698836,153.95078247439304,137.17014718468417,True
